-	/anthocarps*	/anthocarps*/shape	/anthocarps*/texture	/anthocarps*/hairs	/anthocarps*/hairs/shape	/anthocarps/colour*	/anthocarps/colour*/growth form	/anthocarps/colour*/colour	/anthocarps/dimensions*	/anthocarps/hairs*	/anthocarps/hairs*/shape	/anthocarps/hairs*/texture	/anthocarps/hairs*/hairs	/anthocarps/shape*	/anthocarps/shape*/shape	/capsules*	/capsules*/shape	/capsules*/texture	/capsules*/hairs	/capsules/seeds/shape*	/capsules/seeds/shape*/shape	/female perianth*	/female perianth*/shape	/female perianth/shape*	/female perianth/shape*/shape	/flowers*	/flowers*/shape	/flowers*/texture	/flowers*/hairs	/flowers*/growth form	/flowers/dimensions*	/flowers/ovary*	/flowers/ovary*/shape	/flowers/ovary*/position	/flowers/ovary/locule number*	/flowers/ovary/shape*	/flowers/ovary/shape*/shape	/flowers/ovary/shape*/texture	/flowers/ovary/style*	/flowers/ovary/style*/shape	/flowers/stamens/anthers*	/flowers/stamens/anthers*/shape	/flowers/stamens/filaments*	/flowers/stamens/filaments*/shape	/flowers/stamens/filaments*/growth form	/flowers/stamens/stamen number*	/fruits*	/fruits*/shape	/fruits*/texture	/fruits*/hairs	/fruits*/growth form	/fruits/seeds/colour*	/fruits/seeds/colour*/texture	/fruits/seeds/colour*/colour	/fruits/seeds/embryo*	/fruits/seeds/embryo*/shape	/fruits/seeds/shape*	/fruits/seeds/shape*/shape	/fruits/seeds/testa/texture*	/fruits/seeds/testa/texture*/shape	/fruits/seeds/testa/texture*/texture	/fruits/seeds/testa/texture*/growth form	/fruits/shape*	/fruits/shape*/shape	/fruits/texture*	/fruits/texture*/texture	/habit*	/habit*/environment	/habit*/shape	/habit*/texture	/habit*/growth form	/habit*/colour	/habit/growth form*	/habit/growth form*/environment	/habit/growth form*/growth form	/habit/hairs*	/habit/hairs*/hairs	/habit/height*	/habit/height*/shape	/habit/stems*	/habit/stems*/shape	/habit/stems*/texture	/habit/stems*/growth form	/habit/stems/colour*	/habit/stems/colour*/colour	/habit/stems/growth form*	/habit/stems/growth form*/growth form	/habit/stems/hairs*	/habit/stems/hairs*/hairs	/habit/stems/length*	/inflorescences*	/inflorescences*/shape	/inflorescences*/position	/inflorescences*/margin type	/inflorescences*/hairs	/inflorescences*/growth form	/inflorescences*/colour	/inflorescences/bracteoles*	/inflorescences/bracteoles*/shape	/inflorescences/bracteoles*/margin type	/inflorescences/bracteoles/bracteole number*	/inflorescences/bracteoles/length*	/inflorescences/bracteoles/shape*	/inflorescences/bracteoles/shape*/shape	/inflorescences/bracts*	/inflorescences/bracts*/shape	/inflorescences/bracts and bracteoles*	/inflorescences/bracts and bracteoles*/shape	/inflorescences/bracts/length*	/inflorescences/bracts/shape*	/inflorescences/bracts/shape*/shape	/inflorescences/flower number*	/inflorescences/flower number*/hairs	/inflorescences/flowers*	/inflorescences/flowers*/shape	/inflorescences/flowers*/colour	/inflorescences/hairs*	/inflorescences/hairs*/shape	/inflorescences/hairs*/texture	/inflorescences/hairs*/hairs	/inflorescences/hairs*/colour	/inflorescences/length*	/inflorescences/pedicels*	/inflorescences/pedicels*/shape	/inflorescences/pedicels*/texture	/inflorescences/pedicels/hairs*	/inflorescences/pedicels/hairs*/shape	/inflorescences/pedicels/hairs*/hairs	/inflorescences/pedicels/length*	/inflorescences/peduncle/hairs*	/inflorescences/peduncle/hairs*/shape	/inflorescences/peduncle/hairs*/hairs	/inflorescences/peduncle/length*	/inflorescences/position*	/inflorescences/position*/shape	/inflorescences/position*/position	/inflorescences/position*/growth form	/inflorescences/shape*	/inflorescences/shape*/shape	/inflorescences/shape*/position	/leaves*	/leaves*/shape	/leaves*/margin type	/leaves*/hairs	/leaves*/growth form	/leaves/blade*	/leaves/blade*/shape	/leaves/blade*/texture	/leaves/blade*/margin type	/leaves/blade*/hairs	/leaves/blade*/colour	/leaves/blade/dimensions*	/leaves/blade/dimensions*/shape	/leaves/blade/hairs*	/leaves/blade/hairs*/shape	/leaves/blade/hairs*/position	/leaves/blade/hairs*/hairs	/leaves/blade/hairs*/hairs/shape	/leaves/blade/shape*	/leaves/blade/shape*/shape	/leaves/blade/shape/dimensions*	/leaves/blade/texture*	/leaves/blade/texture*/texture	/leaves/blade/texture*/hairs	/leaves/length*	/leaves/petiole*	/leaves/petiole*/shape	/leaves/petiole*/texture	/leaves/petiole*/growth form	/leaves/petiole/hairs*	/leaves/petiole/hairs*/texture	/leaves/petiole/hairs*/hairs	/leaves/petiole/length*	/leaves/shape*	/leaves/shape*/shape	/leaves/shape*/margin type	/leaves/shape/dimensions*	/leaves/stipules*	/leaves/stipules*/shape	/leaves/stipules*/position	/leaves/stipules*/growth form	/leaves/stipules/length*	/male flowers/tepals/shape*	/male flowers/tepals/shape*/shape	/male perianth*	/male perianth*/position	/male perianth*/growth form	/male perianth/shape*	/male perianth/shape*/shape	/male perianth/shape*/texture	/male perianth/stamens/stamen number*	/petiole*	/petiole*/shape	/petiole*/margin type	/petiole/blade/apex/shape*	/petiole/blade/apex/shape*/shape	/petiole/blade/base/shape*	/petiole/blade/base/shape*/shape	/petiole/blade/dimensions*	/petiole/blade/shape*	/petiole/blade/shape*/shape	/petiole/blade/shape/dimensions*	/petiole/length*	/seeds*	/seeds*/hairs	/seeds*/growth form	/sepals*	/sepals*/shape	/sepals*/margin type	/sepals*/growth form	/sepals/shape*	/sepals/shape*/shape	/sepals/stamens/stamen number*	/stems*	/stems*/shape	/stems*/growth form	/tepals*	/tepals*/shape	/tepals*/margin type	/tepals*/hairs	/tepals*/growth form	/tepals/colour*	/tepals/colour*/colour	/tepals/hairs*	/tepals/hairs*/shape	/tepals/hairs*/hairs	/tepals/shape*	/tepals/shape*/shape	/tepals/shape/length*	/tepals/stamens/stamen number*	/utricles*	/utricles*/shape	/utricles*/texture	/utricles*/growth form	/utricles/seeds/colour*	/utricles/seeds/colour*/colour	/utricles/seeds/shape*	/utricles/seeds/shape*/shape	/utricles/shape*	/utricles/shape*/shape	/utricles/shape*/texture	/habitat*	/habitat*/environment	/habitat*/texture	/habitat*/hairs	/habitat*/growth form	/habitat*/colour	/habitat/altitude*	/habitat/altitude*/environment	
BLUTAPARON  	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	anthers 	-	filaments free, expanded slightly below, 	-	-	5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Prostrate herbs. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Inflorescences of |, sessile or pedunculate heads, or elongated spike-like heads; 	elongate,sessile	-	-	-	-	-	-	-	-	-	-	-	-	-	-	bracts and bracteoles overlapping, scarious. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	axillary or terminal	-	axillary,terminal	-	-	-	-	Leaves opposite, succulent, |, entire, 	-	entire	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	very gradually narrowing into a clasping petiole at base	narrow	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Utricle compressed, 	-	-	-	-	-	-	-	ovoid	ovoid	-	in coastal habitats	-	-	-	-	-	-	-	
Blutapharon vermiculare 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Perennial herb, diffuse with |, rooting at nodes; 	-	 nodes	-	-	-	creeping	-	creeping	-	-	-	-	stems nodose, 	nodose	-	-	pinkish	pinkish	-	-	glabrous except for tufts of hairs in leaf-axils	glabrous,hairs	-	Inflorescence a |, solitary, |, sessile or peduncle |, acute|, exceeding bracts but shorter than tepals. 	acute,sessile,short	-	-	-	-	-	bracteoles 	-	-	-	1.2-3 mm long	-	-	bracts 	-	-	-	-	deltate to lanceolate, 	deltate,lanceolate	-	-	-	-	-	-	-	-	-	-	to 2.5 cm long	-	-	-	-	-	-	-	-	-	-	-	terminal or axillary	-	axillary,terminal	-	conical, ovoid or cylindrical (rarely clavate)	clavate,conical,cylindric,ovoid	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	     	-	-	-	-	-	-	-	linear to linear-spathulate, 	linear,spathulate	to 6.7 x 0.7 cm	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Tepals |, apiculate	apiculate	-	-	-	white or pink	pink,white	minutely ciliolate on sides at base (this hidden by enclosing bases of bracteoles)	minute	ciliolate	ovate-lanceolate, 	lanceolate,ovate	3-3.5 mm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Blutaparon vermiculare var.vermiculare.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Perennial herb, diffuse with |, rooting at nodes; 	-	 nodes	-	-	-	creeping	-	creeping	-	-	-	-	stems nodose, 	nodose	-	-	pinkish	pinkish	-	-	glabrous except for tufts of hairs in leaf-axils	glabrous,hairs	-	Inflorescence a |, solitary, |, sessile or peduncle |, acute|, exceeding bracts but shorter than tepals. 	acute,sessile,short	-	-	-	-	-	bracteoles 	-	-	-	1.2-3 mm long	-	-	bracts 	-	-	-	-	deltate to lanceolate, 	deltate,lanceolate	-	-	-	-	-	-	-	-	-	-	to 2.5 cm long	-	-	-	-	-	-	-	-	-	-	-	terminal or axillary	-	axillary,terminal	-	conical, ovoid or cylindrical (rarely clavate)	clavate,conical,cylindric,ovoid	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	     	-	-	-	-	-	-	-	linear to linear-spathulate, 	linear,spathulate	to 6.7 x 0.7 cm	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Tepals |, apiculate	apiculate	-	-	-	white or pink	pink,white	minutely ciliolate on sides at base (this hidden by enclosing bases of bracteoles)	minute	ciliolate	ovate-lanceolate, 	lanceolate,ovate	3-3.5 mm long	-	-	-	-	-	-	-	-	-	-	-	-	along sandy coastal areas and mangrove habitats	-	-	-	-	-	-	-	
CELOSIA  	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	     	-	-	-	-	-	ovary 	-	-	-	-	-	-	style short or long, 	short	anthers 	-	filaments 	-	-	5	     	-	-	-	-	-	-	-	embryo annular.	-	orbicular or subovoid	orbicular,subovoid	-	-	-	-	-	-	-	-	Annual or perennial herbs or shrubs, sometimes climbing. 	shrub	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Inflorescence of lax or dense |, persistent. 	-	-	-	dense	-	-	-	-	-	-	-	-	-	-	-	bract 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	terminal or axillary	-	axillary,terminal	-	-	-	-	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Celosia argentea 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Capsule 	-	-	-	cochleate-orbicular, lenticular	lenticular	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Annual herb |, sometimes woody at base, 	-	-	-	-	-	-	-	-	glabrous	glabrous	to 1(-2) m, often smaller	small	stems ascending, simple or branched, longitudinally angled. 	branched	-	ascending	-	-	-	-	-	-	-	Inflorescence of |, subequal, shorter than bracts; 	short	-	-	-	-	-	bracteoles 	-	-	-	-	ovate-lanceolate	lanceolate,ovate	bract chaffy, 	-	-	-	2-7 mm long	linear, lanceolate or ovate	lanceolate,linear,ovate	densely flowered	densely	-	-	-	-	-	-	-	-	up to 12 cm long	pedicels 	-	-	-	-	-	less than 1 mm long	-	-	-	-	terminal and upper leaf-axils	-	terminal	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Petiole |, obtuse to acuminate, sometimes mucronulate, decurrent on petiole	acuminate,decurrent,obtuse	-	-	-	-	-	-	linear-lanceolate, lance-ovate, lance-elliptic, lanceolate or linear, 	elliptic,lance-ovate,lanceolate,linear	2-20 x 0.1-6.0 cm	0.1-7.0 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	Tepals |, acute|, free filaments longer than fused staminal cup; |, 	acute	-	-	-	silvery white to pink	pink,silver,white	-	-	-	lanceolate or elliptic-oblong, 	elliptic,lanceolate,oblong	5-11 mm long	-	-	-	-	-	-	-	-	-	-	-	-	naturalized as a weed in disturbed tropical and subtropical sites outside its natural range	-	-	-	-	-	-	-	
CHAMISSOA  	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Flowers bisexual or functionally unisexual, |, free, scarious, prominently veined, |, |, staminodia absent; 	-	-	-	-	-	ovary at top with upturned rim,       	-	-	-	-	-	-	-	-	anthers 	-	filaments 	-	-	5	Fruit a dry, |, circumscissile capsule; 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	     	-	-	-	-	-	-	-	-	-	-	-	-	stems arcuate. 	-	-	-	-	-	-	-	-	-	-	Inflorescence of |, stramineous, persistent, much shorter than perianth of lowest flower. 	short	-	-	-	-	-	-	-	-	-	-	-	-	bracts 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	terminal and/or axillary	-	axillary,terminal	-	-	-	-	Leaves alternate, |, petiolate. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	mostly occurring in forests and along riverbanks	forest	-	-	-	-	-	-	
Chamissoa acuminata 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Fruit with persistent, |, 	-	-	-	-	-	-	-	-	-	reniform	reniform	reticulate or minutely foveolate	minute	-	reticulate	-	-	-	-	Liana or climber 	-	-	-	-	-	-	-	-	-	-	to 1-2 m	-	stems 	-	-	-	-	-	-	-	glabrous or pubescent	glabrous	-	Inflorescence |, often branched; |, keeled, sometimes distally mucronate by prolongation of keel-vein; |, sometimes mucronate, |, shorter than perianth; |, with narrow ring of indurated tissue above middle, 	branched,narrow,short	-	-	-	-	-	-	-	-	-	-	-	-	-	-	bracts and bracteoles 	-	-	-	-	-	-	-	-	-	inflorescence-axes 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	more or less elongate	elongate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Petiole |, 	-	-	acuminate	acuminate	cuneate to rounded	cuneate,rounded	to ca. 15 x 9 cm	narrowly ovate to lanceolate	lanceolate,narrow,ovate	-	to ca. 5 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Chamissoa acuminata var.swansonii	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Fruit with persistent, |, 	-	-	-	-	-	-	-	-	-	reniform	reniform	reticulate or minutely foveolate	minute	-	reticulate	-	-	-	-	Liana or climber 	-	-	-	-	-	-	-	-	-	-	to 1-2 m	-	stems 	-	-	-	-	-	-	-	glabrous or pubescent	glabrous	-	Inflorescence |, often branched; |, keeled, sometimes distally mucronate by prolongation of keel-vein; |, sometimes mucronate, |, shorter than perianth; |, with narrow ring of indurated tissue above middle, 	branched,narrow,short	-	-	-	-	-	-	-	-	-	-	-	-	-	-	bracts and bracteoles 	-	-	-	-	-	-	-	-	-	inflorescence-axes 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	more or less elongate	elongate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Petiole |, 	-	-	acuminate	acuminate	cuneate to rounded	cuneate,rounded	to ca. 15 x 9 cm	narrowly ovate to lanceolate	lanceolate,narrow,ovate	-	to ca. 5 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Chamissoa altissima 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Fruit with persistent, |, 	-	-	-	-	-	-	-	-	-	reniform	reniform	minutely striate and finely etched with hexagonal patterns (20 x loupe)	hexagonal,minute,striate	-	-	-	-	-	-	Climbing liana 	-	-	-	-	-	-	-	-	-	-	to 15(-20) m or more	-	stems 	-	-	-	-	-	-	-	glabrous or puberulent	glabrous,puberulent	-	Inflorescence |, often branched; |, keeled, sometimes distally mucronate by prolongation of keel-vein; |, sometimes mucronate, |, shorter than perianth; |, with narrow ring of indurated tissue above middle, 	branched,narrow,short	-	-	-	-	-	-	-	-	-	-	-	-	-	-	bracts and bracteoles 	-	-	-	-	-	-	-	-	-	inflorescence-axes 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	more or less elongate	elongate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Petiole |, 	-	-	acuminate	acuminate	cuneate to rounded	cuneate,rounded	to ca. 15 x 9 cm	elliptical, ovate or lanceolate	elliptical,lanceolate,ovate	-	to 6.5 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Chamissoa altissima var.altissima.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Fruit with persistent, |, 	-	-	-	-	-	-	-	-	-	reniform	reniform	minutely striate and finely etched with hexagonal patterns (20 x loupe)	hexagonal,minute,striate	-	-	-	-	-	-	Climbing liana 	-	-	-	-	-	-	-	-	-	-	to 15(-20) m or more	-	stems 	-	-	-	-	-	-	-	glabrous or puberulent	glabrous,puberulent	-	Inflorescence |, often branched; |, keeled, sometimes distally mucronate by prolongation of keel-vein; |, sometimes mucronate, |, shorter than perianth; |, with narrow ring of indurated tissue above middle, 	branched,narrow,short	-	-	-	-	-	-	-	-	-	-	-	-	-	-	bracts and bracteoles 	-	-	-	-	-	-	-	-	-	inflorescence-axes 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	more or less elongate	elongate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Petiole |, 	-	-	acuminate	acuminate	cuneate to rounded	cuneate,rounded	to ca. 15 x 9 cm	elliptical, ovate or lanceolate	elliptical,lanceolate,ovate	-	to 6.5 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CYATHULA  	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	     	-	-	-	-	-	ovary obovoid,       	obovoid	-	-	-	-	-	style 	-	anthers 	-	-	-	-	5	     	-	-	-	-	-	-	-	-	-	ellipsoid	ellipsoid	-	-	-	-	-	-	-	-	|, annual or perennial herbs, becoming suffruticose near base. 	-	-	-	-	-	Prostrate to erect	-	erect	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Inflorescence 	-	-	-	-	-	-	-	-	-	-	-	-	-	bracts 	-	-	-	-	ovate, oblong, acuminate	acuminate,oblong,ovate	-	-	fertile and sterile flowers clustered in shortly pedunculate glomerules along major axes; 	short	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	sometimes capitate, usually comprised of long, 	capitate	-	Leaves opposite, entire, petiolate, 	-	entire	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rhombic-ovate	ovate,rhombic	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Cyathula achyranthoides 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Erect herb |, branched; 	-	branched	-	-	-	-	-	-	somewhat pubescent	-	to 1 m	-	stem striate, somewhat angled, thickened at nodes. 	 nodes,striate	thick	-	-	-	-	-	-	-	-	Inflorescence spiciform, |, with glomerules distant towards base of axis, congested in middle and distal parts of axis; |, shortly pedunculate, soon deflexed, usually consisting of |, nearly twice as long as fruiting perianth. 	short	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pubescent	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Petiole |, acuminate at apex, tapering at base	acuminate	-	-	-	-	-	-	lanceolate, elliptical or ovate, 	elliptical,lanceolate,ovate	to ca. 11 x 7 cm	to ca. 1 cm long	Seed 	-	-	-	-	-	-	-	-	-	-	-	-	Tepals 	-	-	-	-	greenish-white or yellowish	green,white	pubescent	-	-	oblong-lanceolate, acute	acute,lanceolate,oblong-lanceolate	-	-	-	-	-	-	-	-	-	-	-	-	-	naturalized as a weed in disturbed areas	-	-	-	-	-	-	-	
Cyathula prostrata 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Prostrate, weedy herb |, branched from base; 	-	branched	-	-	-	-	-	-	-	-	to 1 m	-	stem striate, stoloniferous, rooting at lower nodes, thickened at nodes, 	 nodes,striate	thick	-	reddish or purplish	purplish,reddish	-	-	-	-	-	Inflorescence |, glomerules distant towards middle and base of axis, to congested near apex; |, rounded at apex|, soon deflexed, usually comprising 	rounded	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pubescent	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Petiole |, obtuse, narrowed to base and apex	narrow,obtuse	-	-	-	-	-	-	elliptical to rhombic or obovate-rhombic, 	elliptical,obovate,rhombic	2-8.5 x 2.5-4 cm	3-18 mm long	Seed 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	occurring in recently disturbed or secondary vegetation	secondary vegetation	-	-	-	-	-	-	
GOMPHRENA  	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Pubescent herbs. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Inflorescence |, subtended by a pair of involucral leaves; 	-	-	-	-	-	-	bracteoles scarious, conduplicate, winged or crested along fold, enclosing flowers, falling with fruits. 	winged	-	-	-	-	-	bracts scarious, somewhat cucullate, keeled, keel usually excurrent; 	cucullate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	axillary or terminal	-	axillary,terminal	-	cylindrical or subglobose	cylindric,subglobose	-	Leaves opposite, sessile or shortly petiolate, 	sessile,short	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	acute to acuminate, apiculate	acuminate,acute,apiculate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Utricle |, compressed, |, indehiscent; 	-	-	-	-	-	-	-	ovoid	ovoid	-	-	-	-	-	-	-	-	-	
