-	/calyx*	/calyx*/shape	/calyx*/margin type	/calyx*/hairs	/calyx*/growth form	/calyx*/colour	/calyx/apex*	/calyx/apex*/shape	/calyx/apex*/margin type	/calyx/apex*/hairs	/calyx/apex/hairs*	/calyx/apex/hairs*/shape	/calyx/apex/hairs*/hairs	/calyx/apex/hairs*/hairs/shape	/calyx/colour*	/calyx/colour*/colour	/calyx/corolla/base*	/calyx/corolla/base*/shape	/calyx/corolla/base/width*	/calyx/corolla/base/width*/shape	/calyx/corolla/colour*	/calyx/corolla/colour*/colour	/calyx/corolla/length*	/calyx/corolla/limbs/width*	/calyx/corolla/limbs/width*/shape	/calyx/corolla/lobes/dimensions*	/calyx/corolla/lobes/dimensions*/shape	/calyx/corolla/lobes/shape*	/calyx/corolla/lobes/shape*/shape	/calyx/corolla/margins/margin type*	/calyx/corolla/margins/margin type*/shape	/calyx/corolla/margins/margin type*/margin type	/calyx/corolla/margins/margin type*/hairs	/calyx/corolla/shape*	/calyx/corolla/shape*/shape	/calyx/corolla/shape*/position	/calyx/corolla/throat*	/calyx/corolla/throat*/shape	/calyx/corolla/throat/hairs*	/calyx/corolla/throat/hairs*/shape	/calyx/corolla/throat/hairs*/hairs	/calyx/corolla/throat/hairs*/hairs/shape	/calyx/corolla/throat/hairs*/growth form	/calyx/corolla/throat/width*	/calyx/corolla/throat/width*/shape	/calyx/corolla/tube*	/calyx/corolla/tube*/shape	/calyx/corolla/tube/length*	/calyx/corolla/tube/shape*	/calyx/corolla/tube/shape*/shape	/calyx/disk*	/calyx/disk*/shape	/calyx/disk*/margin type	/calyx/disk*/growth form	/calyx/disk/gland number*	/calyx/disk/gland number*/shape	/calyx/disk/gland number*/growth form	/calyx/free portion of lobes/dimensions*	/calyx/free portion of lobes/dimensions*/shape	/calyx/free portion of lobes/shape*	/calyx/free portion of lobes/shape*/shape	/calyx/free portion of lobes/shape*/growth form	/calyx/lobes*	/calyx/lobes*/shape	/calyx/lobes*/growth form	/calyx/lobes/dimensions*	/calyx/lobes/dimensions*/shape	/calyx/lobes/dorsal lobes*	/calyx/lobes/dorsal lobes*/shape	/calyx/lobes/shape*	/calyx/lobes/shape*/shape	/calyx/margins/margin type*	/calyx/margins/margin type*/shape	/calyx/margins/margin type*/margin type	/calyx/margins/margin type*/hairs	/calyx/ovary*	/calyx/ovary*/shape	/calyx/ovary*/position	/calyx/ovary/dimensions*	/calyx/ovary/dimensions*/shape	/calyx/ovary/hairs*	/calyx/ovary/hairs*/shape	/calyx/ovary/hairs*/hairs	/calyx/ovary/shape*	/calyx/ovary/shape*/shape	/calyx/ovary/shape*/position	/calyx/ovary/stigma*	/calyx/ovary/stigma*/shape	/calyx/ovary/style/hairs*	/calyx/ovary/style/hairs*/shape	/calyx/ovary/style/hairs*/hairs	/calyx/ovary/style/length*	/calyx/shape*	/calyx/shape*/shape	/calyx/stamens*	/calyx/stamens*/position	/calyx/stamens/anthers*	/calyx/stamens/anthers*/shape	/calyx/stamens/relative distance*	/calyx/stamens/thecae*	/calyx/stamens/thecae*/shape	/calyx/stamens/thecae*/growth form	/calyx/staminodes*	/calyx/staminodes*/shape	/calyx/tube/length*	/flowers*	/flowers*/shape	/flowers/bracteoles*	/flowers/bracteoles*/shape	/flowers/flower number per inflorescence*	/flowers/pedicels/hairs*	/flowers/pedicels/hairs*/shape	/flowers/pedicels/hairs*/texture	/flowers/pedicels/hairs*/hairs	/flowers/pedicels/hairs*/hairs/shape	/flowers/pedicels/length*	/flowers/peduncle*	/flowers/peduncle*/shape	/flowers/peduncle/hairs*	/flowers/peduncle/hairs*/shape	/flowers/peduncle/hairs*/texture	/flowers/peduncle/hairs*/hairs	/flowers/peduncle/length*	/fruits*	/fruits*/shape	/fruits/colour*	/fruits/colour*/colour	/habit*	/habit*/environment	/habit*/shape	/habit*/growth form	/habit/growth form*	/habit/growth form*/texture	/habit/growth form*/position	/habit/growth form*/growth form	/habit/height*	/habit/height*/shape	/habit/length*	/leaves*	/leaves*/shape	/leaves/blade/apex*	/leaves/blade/apex*/shape	/leaves/blade/base*	/leaves/blade/base*/shape	/leaves/blade/base*/growth form	/leaves/blade/base/hairs*	/leaves/blade/base/hairs*/shape	/leaves/blade/base/hairs*/texture	/leaves/blade/base/hairs*/hairs	/leaves/blade/base/hairs*/colour	/leaves/blade/base/shape*	/leaves/blade/base/shape*/shape	/leaves/blade/dimensions*	/leaves/blade/larger blade/dimensions*	/leaves/blade/margins/margin type*	/leaves/blade/margins/margin type*/shape	/leaves/blade/margins/margin type*/margin type	/leaves/blade/margins/margin type*/growth form	/leaves/blade/shape*	/leaves/blade/shape*/shape	/leaves/blade/texture*	/leaves/blade/texture*/texture	/leaves/petiole/hairs*	/leaves/petiole/hairs*/hairs	/leaves/petiole/length*	/mature berries/colour*	/mature berries/colour*/colour	/mature berries/dimensions*	/mature capsules/colour*	/mature capsules/colour*/position	/mature capsules/colour*/colour	/mature capsules/dimensions*	/mature capsules/shape*	/mature capsules/shape*/shape	/mature capsules/shape*/position	/stems*	/stems*/shape	/stems*/growth form	/stems/growth form*	/stems/growth form*/growth form	/stems/hairs*	/stems/hairs*/hairs	/habitat*	/habitat*/environment	/habitat*/shape	/habitat*/hairs	/habitat*/growth form	/habitat*/colour	/habitat/altitude*	/habitat/altitude*/environment	
Nautilocalyx bryogeton 	Calyx |, |, |, middle gradually widened to throat, slightly bent downwards, |, 	wide	-	-	-	-	apex acute, 	acute	-	-	outside villous, inside villous above and glabrous below	-	glabrous,villous	-	green	green	base shortly spurred, 	short	0.15 cm wide	wide	white	white	1-1.4 cm long	1-1.1 cm wide	wide	0.3-0.4 x 0.3-0.4 cm	-	rounded	rounded	entire	-	entire	-	-	-	-	throat not ventricose, 	ventricose	outside villous, inside glabrous	-	glabrous,villous	-	-	0.4 cm wide	wide	tube infundibuliform, 	infundibuliform	0.8-1.1 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	lobes free, 	-	-	0.4-0.6 x 0.1-0.15 cm	-	dorsal one curved around spur, somewhat smaller and narrower	curved,narrow,small	subequal oblong-lanceolate, narrowed towards base	narrow,oblong-lanceolate	with some teeth	-	-	-	ovary 	-	-	0.1 x 0.1 cm	-	softly hirsute	-	hirsute	globose	globose	-	stigma stomatomorphic. 	-	glabrous	-	glabrous	ca. 0.6 cm long	-	-	stamens included, inserted on base of corolla; 	-	-	-	-	-	-	-	-	-	-	Flowers |, in fascicles; 	-	-	-	3-10	villous	-	-	villous	-	0.6-1.7 cm long	pedunculate; 	-	-	-	-	-	-	-	-	-	-	Terrestrial suffrutescent herb, 	-	-	-	-	-	-	-	-	-	2-50 cm long	     	-	apex acute or obtuse, 	acute,obtuse	base 	-	-	above tomentose, below strigillose, especially on midrib and veins	-	-	strigillose,tomentose	-	rounded or subcordate	rounded,subcordate	-	3.2-9.5 x 1.7-4.5 cm	crenate-serrate	-	crenate,serrate	-	oblong-ovate or oblanceolate, narrowed towards base	narrow,oblanceolate,oblong,ovate	papyraceous when dry	papyraceous	villous	villous	(0.4-)1-2.5(-4) cm long	-	-	-	-	-	-	0.3 x 0.3 cm	globose	globose	-	Stem subwoody towards base, 	-	-	creeping	creeping	strigillose at apex, glabrescent below	glabrescent,strigillose	on moss-covered rocks, on slopes, at 	moss,rock	-	-	-	-	1000 m	-	
Nautilocalyx coccineus 	Calyx |, |, subequal, |, |, 	-	-	-	-	-	apex 	-	-	-	outside and inside hirsute	-	hirsute	-	green	green	base spurred, 	-	0.2 cm wide	wide	red	red	3-4 cm long	2-2.5 cm wide	wide	0.5-0.6 x 0.5-0.7 cm	-	suborbicular	suborbicular	entire to serrate	-	entire,serrate	-	-	-	-	throat widening, 	wide	outside hirsute, inside glabrous in its basal part, puberulent in upper half	-	glabrous,hirsute,puberulent	-	-	0.2-0.3 cm wide	wide	tube straight narrow 	narrow	1.7-3 cm long	tubular	tubular	-	-	-	-	-	-	-	-	-	-	-	-	lobes free, 	-	-	1 x 0.3-0.4 cm	-	dorsal one spreading, smaller	small	spathulate	spathulate	-	-	-	-	ovary conical, 	conical	-	0.15-0.2 x 0.1 cm	-	with soft wavy pubescence	-	-	-	-	-	stigma obscurely 	-	glabrous	-	glabrous	1.5-2 cm long	-	-	stamens included, inserted near base of corolla; 	-	-	-	-	-	-	-	-	-	-	Flowers |, in epedunculate or short-pedunculate cymes; 	short	-	-	-	hirsute	-	-	hirsute	-	1-3.5 cm long	peduncle 	-	villous	-	-	villous	0.2-0.5 cm long	-	-	-	-	Terrestrial herb, 	-	-	-	-	-	-	-	-	-	5-10 cm long	     	-	apex round to obtuse, blunt, 	obtuse	base asymmetrically acute to 	acute,asymmetrical	-	above hirsute-floccose, below hirsute on veins	-	-	hirsute	-	rounded	rounded	-	6-15 x 3-6 cm	crenate to widely serrate	wide	crenate,serrate	-	obovate	obovate	chartaceous when dry	chartaceous	hirsute	hirsute	1.5-10 cm long	-	-	-	light brown	-	brown	0.6 x 0.5 cm	globose (probably somewhat flattened)	flattened,globose	-	Stem sappy, prostrate, 	-	-	-	-	hirsute	hirsute	on rocks in moist forest, at 	forest,rock	-	-	-	-	700-1600 m	-	
Nautilocalyx cordatus 	Calyx |, |, subequal, |, |, middle dorsally slightly ventricose, slightly bent downwards, |, 	ventricose	-	-	-	-	apex acuminate, 	acuminate	-	-	outside and inside hirsute	-	hirsute	-	green or purplish	green,purplish	base spurred, 	-	0.25-0.5 cm wide	wide	white outside, inside whitish with lavender lobes	lavender,white	4.7-7 cm long	1.5-4.2 cm wide	wide	0.6-1.7 x 0.6-1.7 cm	-	rounded	rounded	crenate-serrate	-	crenate,serrate	-	-	-	-	throat contracted, 	-	outside villous, inside glabrous	-	glabrous,villous	-	-	1-1.5 cm wide	wide	tube trumpet-shaped, 	trumpet	3.3-5 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	lobes free, 	-	-	0.6-1.5 x 0.12-0.5 cm	-	-	-	lanceolate	lanceolate	serrate	-	serrate	-	ovary 	-	-	0.3-0.4 x 0.15-0.2 cm	-	softly hirsute	-	hirsute	ovoid	ovoid	-	stigma obscurely 	-	glabrous or nearly so	-	glabrous	ca. 3 cm long	-	-	stamens included, inserted on base of corolla; 	-	-	-	-	-	-	-	-	-	-	Flowers |, in epedunculate fascicles; 	-	-	-	2-6	hirsute	-	-	hirsute	-	1-5 cm long	-	-	-	-	-	-	-	-	-	-	-	Terrestrial herb, 	-	-	-	-	-	-	-	<10 cm tall	-	-	     	-	apex 	-	base 	-	-	above hirsute, below hirsute, especially on veins	-	-	hirsute	-	subcordate or rounded	rounded,subcordate	-	-	irregularly crenate-serrate (larger leaves often bicrenate)	large	crenate,serrate	regular	obliquely oblong-elliptic	oblique	chartaceous when dry	chartaceous	more or less hirsute	hirsute	0.7-13 cm long	-	-	-	light brown	-	brown	0.7-0.8 x 0.7-0.8 cm	globose	globose	-	Stem sappy, 	-	-	creeping	creeping	hirsute at apex, glabrescent below	glabrescent,hirsute	on wet rocks near waterfalls in montane rainforest, at 	forest,rock	-	-	-	-	170-1500 m	-	
Nautilocalyx fasciculatus 	Calyx lobes connate at base, |, unequal, |, |, |, middle slightly enlarged, |, 	large	-	-	connate	-	apex narrowly acute, 	acute,narrow	-	-	outside densely villous, inside sparsely villous	-	densely,villous	-	-	-	base spurred, 	-	0.3-0.4 cm wide	wide	red	red	3.5-5.5 cm long	1.5 cm wide	wide	0.5-0.6 x 0.5-0.6 cm	-	suborbicular	suborbicular	wavy-serrate	-	serrate	-	-	-	-	throat not contracted, 	-	outside densely villous except at base, inside glabrous	-	densely,glabrous,villous	-	-	0.5 cm wide	wide	tube narrowly infundibuliform, 	infundibuliform,narrow	3.3-5 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ovary 	-	-	0.45 x 0.2 cm	-	densely sericeous	-	densely,sericeous	narrowly ovoid	narrow,ovoid	-	stigma 	-	glabrous	-	glabrous	1.8-2 cm long	lanceolate to linear-lanceolate	lanceolate,linear	stamens included, inserted at base of corolla, 	-	-	-	adnate for 0.9 cm	-	-	-	-	-	-	Flowers |, in epedunculate fascicles; 	-	-	-	2-6	densely villous	-	-	densely,villous	-	0.8-2 cm long	-	-	-	-	-	-	-	-	-	-	-	Terrestrial herb, 	-	-	-	-	-	-	-	20-50 cm tall	-	-	     	-	apex acute, 	acute	base acute, 	acute	-	above and below sparsely villous	-	-	villous	-	-	-	11-18 x (3.5-)4.5-7 cm	-	closely crenate-serrulate	-	crenate,serrulate	-	oblong-elliptic	oblong-elliptic	membranous when dry	membranous	sparsely villous	villous	2-3 cm long	-	-	-	-	-	-	2 x 1 cm	ovoid	ovoid	-	Stem sappy, |, decumbent at base, 	-	-	erect	erect	sparsely villose	villose	in damp forest, 	forest	-	-	-	-	200-400 m	-	
Nautilocalyx kohlerioides 	Calyx |, |, subequal, leafy, |, |, middle slightly widened, |, 	wide	-	-	-	-	apex acuminate, 	acuminate	-	-	outside villous, inside pubescent except for villous apex	-	villous	-	green, with 	green	base shortly spurred, 	short	0.5 cm wide	wide	bright red	bright red	2.7-3.2 cm long	1.5-2 cm wide	wide	0.6-1 x 0.6-1 cm	-	nearly orbicular	orbicular	entire or obscurely toothed	-	entire	-	-	-	-	throat slightly contracted, 	-	outside densely villous, inside pilose in throat	-	densely,pilose,villous	-	-	0.5-0.9 cm wide	wide	tube 	-	2.2-2.5 cm long	cylindric	cylindric	-	-	-	-	-	-	-	1-2.2 x 0.3-0.5 cm	-	lanceolate	lanceolate	-	lobes connate at base, 	-	connate	-	-	-	-	-	-	serrate	-	serrate	-	ovary 	-	-	0.4 x 0.3-0.5 cm	-	hirsute	-	hirsute	ovoid	ovoid	-	stigma saucer-shaped. 	-	glabrous	-	glabrous	0.8-1.7 cm long	-	-	stamens included, 	-	-	-	inserted at about 0.2 cm from base of corolla	-	-	-	-	-	0.1 cm	Flowers 	-	-	-	-	villous	-	-	villous	-	1.5-4 cm long	epedunculate; 	-	-	-	-	-	-	-	-	-	-	Terrestrial herb, 	-	-	-	-	-	-	-	about 15-30 cm tall	-	-	     	-	apex acuminate, 	acuminate	base 	-	-	above strigillose, below villous	-	-	strigillose,villous	-	rounded and often unequal-sided	rounded	-	-	crenate-serrate	-	crenate,serrate	-	ovate, oblong-ovate or oblong-elliptic	elliptic,oblong,ovate	chartaceous when dry	chartaceous	ochraceous-tomentose	tomentose	1-4.5 cm long	-	-	-	-	-	-	1 x 1 cm	globose	globose	-	Stem sappy, 	-	-	creeping	creeping	ochraceous-tomentose	tomentose	on moist places in rain forest, at 	rain forest	-	-	-	-	140-200 m	-	
Nautilocalyx mimuloides 	Calyx |, |, |, middle slightly widened, hardly ventricose, |, 	ventricose,wide	-	-	-	-	apex acuminate, 	acuminate	-	-	outside sparsely pubescent, inside minutely puberulous	minute	puberulous	-	green	green	base spurred, 	-	0.4-0.5 cm wide	wide	white (rose-white, acc. Archer 2321)	rose,white	4-6 cm long	1.7-2.6 cm wide	wide	0.4-0.6 x 0.4-0.6 cm	-	rounded	rounded	entire	-	entire	-	-	-	-	throat barely contracted, 	-	outside pilose, inside with scattered minute 2-celled glandular hairs	minute	glandular,hairs,pilose	-	-	0.9-1.4 cm wide	wide	tube infundibuliform, 	infundibuliform	3-4.5 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	lobes free, 	-	-	-	-	dorsal lobe curved around spur, subequal, 	curved	-	-	entire	-	entire	-	ovary 	-	-	0.3-0.4 x 0.2-0.3 cm wide	wide	hirsute	-	hirsute	ovoid	ovoid	-	stigma 	-	glabrous	-	glabrous	2.5-3 cm long	-	-	stamens included, 	-	-	-	inserted on corolla 0.3-0.4 cm from base	-	-	-	-	-	-	Flowers |, umbellate or subcymose; 	-	-	-	2-8	puberulous to glabrous	-	-	glabrous,puberulous	-	1-3 cm long	peduncle 	-	puberulous	-	-	puberulous	0.5-1.5 cm long	-	-	-	-	Terrestrial herb, 	-	-	-	-	-	-	-	15-40 cm tall	-	-	     	-	apex acuminate, 	acuminate	base decurrent into petiole, 	decurrent	-	above pubescent, below puberulous, especially on midrib and veins	-	-	puberulous	-	-	-	5-19 x 2.5-7.5 cm	-	crenate-serrate	-	crenate,serrate	-	oblanceolate to elliptic	elliptic,oblanceolate	membranous when dry	membranous	puberulous	puberulous	1-4.5 cm long	-	-	-	-	-	-	1 x 1 cm	globose	globose	-	Stem sappy, 	-	-	creeping or ascending	ascending,creeping	puberulous at apex, glabrescent	glabrescent,puberulous	in rainforests and disturbed bare edges, at 	forest	-	-	-	-	10-840 m	-	
Nautilocalyx pallidus 	Calyx |, |, |, 	-	-	-	-	-	apex acute to slightly acuminate, 	acuminate,acute	-	-	outside and inside glabrescent	-	glabrescent	-	pale green	green	base spurred, 	-	0.3-0.4 cm wide	wide	white	white	3-5 cm long	3 cm wide	wide	0.7-1.1 x 1.2-1.3 cm	-	rounded	rounded	-	-	-	-	-	-	-	throat round, 	-	outside densely hairy, inside glabrescent	-	densely,glabrescent,hairy	-	-	1 cm wide	wide	tube 	-	2.5-4.5 cm long	cylindric	cylindric	-	-	-	-	-	-	-	1-2 x 0.5-1 cm	-	oblique to erect, subequal, lanceolate bracteiform	lanceolate,oblique	erect	lobes connate at base, 	-	connate	-	-	-	-	-	-	repand-serrate	-	serrate	-	ovary 	-	-	0.5 x 0.2-0.3 cm	-	pilose	-	pilose	ovoid	ovoid	-	stigma 	-	hirsute	-	hirsute	3 cm long	-	-	stamens included, 	-	-	-	inserted 0.5 cm from base of corolla	-	-	-	-	-	0.2-0.3 cm	Flowers |, in epedunculate fascicles; 	-	-	-	2-many	minutely pubescent	minute	-	minutely pubescent	minute	0.5-1 cm long	-	-	-	-	-	-	-	-	-	-	-	Terrestrial herb, 	-	-	-	-	-	-	-	10-30 cm tall	-	-	     	-	apex acuminate, 	acuminate	base decurrent, 	decurrent	-	above with scattered hairs, mostly on veins, below with long scattered hairs, shorter and denser on veins	short	-	dense,hairs	-	-	-	6-30 x 2-8 cm	-	slightly serrate	-	serrate	-	lanceolate to elliptic	elliptic,lanceolate	membranous when dry	membranous	with scattered appressed hairs	hairs	1-3 cm long	-	-	-	-	-	-	-	-	-	-	Stem sappy, |, decumbent at base, 	-	-	erect	erect	with long scattered hairs	hairs	ripicolous forest, at 	forest	-	-	-	-	low elevations	-	
Nautilocalyx pictus 	Calyx |, |, subequal, |, |, middle slightly contracted, |, 	-	-	-	-	-	apex long-acuminate, 	acuminate	-	-	outside and inside densely villous	-	densely,villous	-	green or purple	green,purple	base spurred, 	-	0.2-0.4 cm wide	wide	white	white	3-4.5 cm long	1.5-2 cm wide	wide	0.4-0.7 x 0.4-0.7 cm	-	rounded	rounded	more or less serrate	-	serrate	-	-	-	-	throat slightly contracted, 	-	outside more or less pilose, inside dorsally pubescent with glandular hairs	-	glandular,hairs,pilose	-	-	0.7-1.1 cm wide	wide	tube more or less infundibuliform, 	infundibuliform	2.5-3.5 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	lobes almost free, 	-	-	1-2.5 x 0.15-0.4 cm	-	dorsal one curved around spur, somewhat smaller	curved,small	linear-lanceolate	lanceolate,linear	-	-	-	-	ovary 	-	-	0.25-0.4 x 0.15-0.3 cm	-	hirsute	-	hirsute	ovoid	ovoid	-	stigma 	-	pubescent	-	-	2-2.5 cm long	-	-	stamens included, inserted at base of corolla; 	-	-	-	-	-	-	-	-	-	-	Flowers 	-	-	-	-	-	-	-	-	-	0.3-1.5 cm long	peduncle obsolete or very short; 	short	-	-	-	-	-	-	-	-	-	Terrestrial herb, 	-	-	-	-	-	-	-	20-50 cm tall	-	-	     	-	apex acuminate, 	acuminate	base cuneate, 	cuneate	-	above sparsely strigose to glabrous, below appressed-pubescent or pilosulous, especially on midrib and veins	-	-	glabrous,pilosulous,strigose	-	-	-	5.5-22.5 x 2.5-10 cm	-	crenate-serrate	-	crenate,serrate	-	oblong-elliptic or oblong-lanceolate	lanceolate	chartaceous when dry	chartaceous	villous or pilose	pilose,villous	(1-)1.5-5(-8) cm long	-	-	-	light brown	-	brown	0.6-0.8 x 0.6-0.8 cm	globose	globose	-	Stem sappy, 	-	-	creeping or ascending	ascending,creeping	-	-	in rainforests, at 	forest	-	-	-	-	20-1050 m	-	
Nautilocalyx porphyrotrichus 	Calyx |, |, subequal, linear, |, |, 	linear	-	-	-	-	apex acuminate, 	acuminate	-	-	outside 	-	-	-	purplish-green	green,purplish	base spurred, 	-	0.3-0.4 cm wide	wide	crimson	crimson	4.7-5.4 cm long	1.7-2.2 cm wide	wide	0.6-1 x 0.6-1 cm	-	rounded	rounded	obscurely repand-serrate	-	serrate	-	-	-	-	throat slightly contracted, 	-	outside villous, inside pubescent with glandular hairs in throat	-	glandular,hairs,villous	-	-	0.5-0.6 cm wide	wide	tube trumpet-shaped, 	trumpet	3.8-4.2 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	lobes free, 	-	-	1-1.5 x 0.1-0.2 cm	-	dorsal one curved around spur, somewhat smaller	curved,small	-	-	-	-	-	-	ovary 	-	-	0.4 x 0.2-0.5 cm	-	hirsute	-	hirsute	ovoid	ovoid	-	stigma 	-	glabrous	-	glabrous	2.8 cm long	-	-	stamens included, inserted on base of corolla; 	-	-	-	-	-	-	-	-	-	-	Flowers |, in epedunculate fascicles; 	-	-	-	(1-)2	-	-	-	-	-	2-2 cm long	-	-	-	-	-	-	-	-	-	-	-	Terrestrial herb, 	-	-	-	-	-	-	-	ca. 15 cm tall	-	-	     	-	apex acuminate, 	acuminate	base cuneate or decurrent into petiole, 	cuneate,decurrent	-	above hirsute, below hirsute	-	-	hirsute	-	-	-	-	7-16 x 2.5-4 cm	serrate	-	serrate	-	oblong-lanceolate	oblong-lanceolate	chartaceous when dry	chartaceous	hirsute	hirsute	0.8-4 cm long	-	-	-	-	-	-	-	-	-	-	Stem sappy, decumbent, setose at apex, 	-	-	-	-	glabrescent	glabrescent	in Guyana in moist places in rainforests, at 	forest	-	-	-	-	640-800 m	-	
Nautilocalyx punctatus 	Calyx |, |, subequal, |, |, 	-	-	-	-	-	apex acuminate, 	acuminate	-	-	outside sericeous, inside glabrous	-	glabrous,sericeous	-	pinkish	pinkish	base spurred, 	-	0.3 cm wide	wide	white	white	ca. 4.5 cm long	2.5 cm wide	wide	0.7-1.1 x 1.2-1.3 cm	-	rounded	rounded	ciliate	-	-	ciliate	-	-	-	throat slightly contracted dorsiventrally, 	-	outside sericeous, inside with glandular trichomes dorsally	-	glandular,sericeous,trichomes	-	-	1 cm wide	wide	tube 	-	3.5-4 cm long	tubular	tubular	-	-	-	-	-	-	-	-	-	-	-	-	lobes free, 	-	-	1.9-2.5 x 1.1 cm	-	dorsal one slightly curved around spur and somewhat smaller	curved,small	lanceolate	lanceolate	serrate	-	serrate	-	ovary 	-	-	0.4 x 0.3 cm	-	sericeous	-	sericeous	ovoid	ovoid	-	stigma 	-	pilose	-	pilose	3-3.5 cm long	-	-	stamens included, 	-	-	-	inserted 0.8 cm from base of corolla	-	-	-	-	-	-	Flowers |, in epedunculate fascicles; 	-	-	-	1-8	sericeous	-	-	sericeous	-	1-2.5 cm long	-	-	-	-	-	-	-	-	-	-	-	Terrestrial herb, 	-	-	-	-	-	-	-	10-40 cm tall	-	-	     	-	apex acuminate, 	acuminate	base decurrent, 	decurrent	-	above and below sericeous, 	-	-	sericeous	-	-	-	15-25 x 4.5-9.5 cm	-	serrate	-	serrate	-	oblanceolate	oblanceolate	membranous when dry	membranous	sericeous	sericeous	0.3-11 cm long	-	-	-	-	-	-	0.4-0.5 x 0.3-0.4 cm	ovoid	ovoid	-	Stem sappy, |, decumbent at base, 	-	-	erect	erect	sericeous	sericeous	forest on sand, at 	forest	-	-	-	-	160-180 m	-	
PARADRYMONIA  	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	white or yellow with red or purple spots or lines	purple,red,white	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	disc of 	-	-	-	1 or 2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ovary superior,       	-	superior	-	-	-	-	-	-	-	-	stigma capitate, stomatomorphic, or 	capitate	-	-	-	-	-	-	stamens included,       	-	anthers coherent, dehiscing by longitudinal slits, 	dehiscing	-	thecae parallel or divergent at base; 	-	divergent,parallel	staminode small; 	small	-	Flowers |, in pedunculate or epedunculate, usually congested cymes; 	-	bracteoles present; 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Fruit a |, 	-	white or colored	colored,white	Terrestrial or epiphytic, caulescent, 	epiphytic	-	-	erect, ascending, or scrambling	-	-	ascending,scrambling	-	-	-	Leaves opposite, often appearing rosulate, equal to strongly unequal in a pair, venation pinnate, foliar nectaries absent. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Stems branched or unbranched. 	branched	-	-	-	-	-	in or at the edge of rainforest.	forest	-	-	-	-	-	-	
Paradrymonia anisophylla 	Calyx |, |, subequal, |, |, 	-	-	-	-	-	apex acute or acuminate, 	acuminate,acute	-	-	outside and inside hirsute	-	hirsute	-	reddish	reddish	base spurred, 	-	0.5-1 cm wide	wide	creamy, yellowish at throat	cream	4.5-5 cm long	2-3.5 cm wide	wide	0.5-1 x 0.7-1 cm	-	suborbicular	suborbicular	-	-	-	-	-	-	-	throat 	-	outside appressed-tomentose, inside puberulent	-	puberulent,tomentose	-	-	1-2 cm wide	wide	tube 	-	3.5-4 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	lobes free, 	-	-	1-1.8 x 0.2-0.5 cm	-	dorsal one curved around spur	curved	lanceolate	lanceolate	entire or 	-	entire	-	ovary 	-	-	0.2 x 0.15 cm	-	hirsute	-	hirsute	ovoid	ovoid	-	stigma capitate. 	capitate	glabrous	-	glabrous	1.5 cm long	-	-	stamens included, inserted near base of corolla; 	-	-	-	-	-	-	-	-	-	-	Flowers 	-	-	-	-	hirsute	-	-	hirsute	-	1.7-2 cm long	epedunculate; 	-	-	-	-	-	-	-	-	-	-	Epiphytic suffrutex, reaching 	-	-	-	-	-	-	-	-	-	50 cm long	     	-	apex blunt to acuminate, 	acuminate	base attenuate, somewhat asymmetric, 	attenuate	-	above velvety, below with shorter hairs	short	-	hairs	-	-	-	-	-	crenate or serrate	-	crenate,serrate	-	oblanceolate	oblanceolate	chartaceous when dry	chartaceous	hirsute	hirsute	0-1 cm long	-	-	-	-	-	-	0.5 x 0.4 cm	subglobose	subglobose	-	Stem sappy, 	-	-	pendent	pendent	hirsute	hirsute	epiphyte in trees in moist forest on plateaus or mountain tops, at 	forest	-	-	-	-	1070-1160 m	-	
