-	/flowers*	/flowers*/shape	/flowers*/position	/flowers*/margin type	/flowers*/hairs	/flowers*/growth form	/flowers*/colour	/flowers/calyx lobes/length*	/flowers/disk/hairs*	/flowers/disk/hairs*/hairs	/flowers/length*	/flowers/lower hypanthium/hairs*	/flowers/lower hypanthium/hairs*/hairs	/flowers/lower hypanthium/hairs*/colour	/flowers/lower hypanthium/length*	/flowers/ovary*	/flowers/ovary*/shape	/flowers/ovary*/position	/flowers/ovary*/hairs	/flowers/ovary/hairs*	/flowers/ovary/hairs*/shape	/flowers/ovary/hairs*/texture	/flowers/ovary/hairs*/hairs	/flowers/ovary/style*	/flowers/ovary/style*/shape	/flowers/ovary/style*/texture	/flowers/ovary/style*/hairs	/flowers/ovary/style*/growth form	/flowers/petals/apex/shape*	/flowers/petals/apex/shape*/shape	/flowers/petals/apex/shape*/growth form	/flowers/petals/dimensions*	/flowers/petals/shape*	/flowers/petals/shape*/shape	/flowers/sepals/dimensions*	/flowers/stamens/anthers*	/flowers/stamens/anthers*/shape	/flowers/stamens/anthers/length*	/flowers/stamens/filaments*	/flowers/stamens/filaments*/shape	/flowers/stamens/filaments*/growth form	/flowers/stamens/filaments/length*	/flowers/stamens/stamen number*	/flowers/style/hairs*	/flowers/style/hairs*/hairs	/flowers/style/length*	/flowers/upper hypanthium/dimensions*	/flowers/upper hypanthium/hairs*	/flowers/upper hypanthium/hairs*/hairs	/flowers/upper hypanthium/length*	/flowers/upper hypanthium/length*/shape	/flowers/upper hypanthium/length*/growth form	/flowers/upper hypanthium/shape*	/flowers/upper hypanthium/shape*/shape	/flowers/upper hypanthium/shape*/hairs	/flowers/width*	/flowers/width*/shape	/fruits*	/fruits*/shape	/fruits*/texture	/fruits*/position	/fruits*/hairs	/fruits*/growth form	/fruits*/colour	/fruits/apex/shape*	/fruits/apex/shape*/shape	/fruits/base/shape*	/fruits/base/shape*/shape	/fruits/dimensions*	/fruits/hairs*	/fruits/hairs*/shape	/fruits/hairs*/texture	/fruits/hairs*/hairs	/fruits/hairs*/colour	/fruits/rib number*	/fruits/shape*	/fruits/shape*/shape	/fruits/shape*/position	/fruits/shape*/growth form	/habit*	/habit*/environment	/habit*/shape	/habit*/hairs	/habit*/growth form	/habit*/colour	/habit/hairs*	/habit/hairs*/shape	/habit/hairs*/hairs	/habit/height*	/habit/height*/shape	/habit/juvenile branches/hairs*	/habit/juvenile branches/hairs*/shape	/habit/juvenile branches/hairs*/position	/habit/juvenile branches/hairs*/hairs	/inflorescences*	/inflorescences*/shape	/inflorescences*/texture	/inflorescences*/position	/inflorescences*/hairs	/inflorescences*/growth form	/inflorescences*/colour	/inflorescences/bracts*	/inflorescences/bracts*/shape	/inflorescences/bracts*/texture	/inflorescences/bracts*/hairs	/inflorescences/bracts*/growth form	/inflorescences/bracts/dimensions*	/inflorescences/bracts/dimensions*/shape	/inflorescences/bracts/shape*	/inflorescences/bracts/shape*/shape	/inflorescences/bracts/shape*/texture	/inflorescences/bracts/shape*/margin type	/inflorescences/bracts/shape*/hairs	/inflorescences/dimensions*	/inflorescences/flowers*	/inflorescences/flowers*/shape	/inflorescences/flowers*/position	/inflorescences/flowers*/hairs	/inflorescences/length*	/inflorescences/pedicels/dimensions*	/inflorescences/pedicels/growth form*	/inflorescences/pedicels/growth form*/shape	/inflorescences/pedicels/growth form*/growth form	/inflorescences/pedicels/growth form*/growth form/shape	/inflorescences/pedicels/length*	/inflorescences/peduncle*	/inflorescences/peduncle*/shape	/inflorescences/peduncle*/hairs	/inflorescences/peduncle*/colour	/inflorescences/peduncle/dimensions*	/inflorescences/peduncle/hairs*	/inflorescences/peduncle/hairs*/texture	/inflorescences/peduncle/hairs*/hairs	/inflorescences/peduncle/hairs*/colour	/inflorescences/peduncle/length*	/inflorescences/position*	/inflorescences/position*/position	/inflorescences/rachises/hairs*	/inflorescences/rachises/hairs*/hairs	/inflorescences/rachises/length*	/inflorescences/whorl number*	/leaves*	/leaves*/shape	/leaves*/texture	/leaves*/position	/leaves*/margin type	/leaves*/hairs	/leaves*/growth form	/leaves*/growth form/shape	/leaves/apex/shape*	/leaves/apex/shape*/shape	/leaves/areolation*	/leaves/areolation*/shape	/leaves/areolation*/growth form	/leaves/base/hairs*	/leaves/base/hairs*/hairs	/leaves/base/hairs*/growth form	/leaves/base/shape*	/leaves/base/shape*/shape	/leaves/blade/dimensions*	/leaves/blade/shape*	/leaves/blade/shape*/shape	/leaves/dimensions*	/leaves/domatia*	/leaves/higher order veins*	/leaves/petiole*	/leaves/petiole*/shape	/leaves/petiole*/texture	/leaves/petiole/dimensions*	/leaves/petiole/hairs*	/leaves/petiole/hairs*/shape	/leaves/petiole/hairs*/hairs	/leaves/petiole/hairs*/colour	/leaves/petiole/length*	/leaves/shape*	/leaves/shape*/shape	/leaves/texture*	/leaves/texture*/texture	/leaves/texture*/growth form	/leaves/veins*	/leaves/veins*/position	/leaves/veins*/growth form	/leaves/veins/intersecondary veins*	/leaves/veins/midveins*	/leaves/veins/midveins*/shape	/leaves/veins/midveins*/growth form	/leaves/veins/secondary veins/secondary vein pair number*	/leaves/veins/tertiary veins*	/leaves/veins/tertiary veins*/shape	/leaves/veins/tertiary veins*/growth form	/petiole*	/petiole*/shape	/petiole*/texture	/petiole*/position	/petiole*/hairs	/petiole/blade/dimensions*	/petiole/blade/shape*	/petiole/blade/shape*/shape	/petiole/hairs*	/petiole/hairs*/shape	/petiole/hairs*/hairs	/petiole/length*	/stipules*	/stipules*/shape	/habitat*	/habitat*/environment	/habitat*/shape	/habitat*/hairs	/habitat*/colour	/habitat/altitude*	/habitat/altitude*/environment	
TERMINALIA  	Flowers 	-	-	-	-	-	-	0.3-0.8 mm long	subglabrous to pilose	glabrous,pilose	-	densely appressed- or sometimes patent-pubescent	densely	-	1.5-2 mm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	glabrous	glabrous	2.5-3.5 mm long	-	appressed-pubescent or sparsely so	-	0.5-1 mm long	-	-	shallowly campanulate to shallowly infundibuliform	campanulate,infundibuliform	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Deciduous tree 	-	-	-	-	-	-	-	-	(4-)10-60(-70) m	-	-	-	-	-	Inflorescence |, simple, all flowers bisexual or some to many with reduced female parts; 	-	-	-	-	-	red	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5-24 cm long	-	-	-	-	-	-	peduncle 	-	-	-	-	appressed-pubescent	-	-	-	1-3 cm long	-	-	appressed-pubescent	-	4-21 cm long	-	Leaves |, |, distant, originating at moderately or sometimes widely acute angles, curved, prominent, |, eglandular or biglandular (sometimes more). 	acute,curved,wide	-	-	-	glandular	-	-	rounded to acute or gradually or abruptly acuminate	acuminate,acute,rounded	areolation imperfect or incomplete, 	imperfect,incomplete	-	glabrous to sparsely pubescent above, subglabrous to pubescent except usually pubescent on main veins below	glabrous	-	cuneate to attenuate-cuneate	attenuate,cuneate	-	-	-	(2-)4-10(-15) x 2-5(-6.5) cm	domatia pocket-shaped or bowl-shaped; 	higher order veins occasionally distinct; 	slightly prominent petiole 	slightly prominent	-	-	-	-	-	-	0.2-1.5 cm long	usually obovate, less often obovate-oblong or -elliptic or narrowly so	elliptic,narrow,oblong,obovate	chartaceous to subcoriaceous	chartaceous,subcoriaceous	-	venation eucamptodromous or eucamptodromous-brochidodromous,       	-	-	intersecondary veins usually absent, 	midvein moderate, prominent, 	-	-	3-5 pairs	tertiary veins closely and very regularly and conspicuously percurrent; 	-	regular	-	-	-	-	-	-	-	-	-	-	-	-	-	-	tall often emergent forest tree found in many situations: primary or secondary forest, high or low forest, dry forest on hills, dense swamp forest, evergreen rain forest, gallery forest along rivers, river terraces, semi-deciduous forest, among mangroves, 	rain forest,swamp	-	dense	green	mostly lowland, but up to 700 m	lowland	
Terminalia amazonia 	Flowers 	-	-	-	-	-	-	1-1.5 mm long	villous	villous	-	appressed-pubescent, usually densely so near base and sparsely so near apex	densely	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	glabrous	glabrous	3-3.5 mm long	-	sparsely pubescent	-	1-2 mm long	-	-	cupuliform or campanulate	campanulate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Evergreen to briefly deciduous tree 	-	-	-	-	green	-	-	-	2-35 m	-	-	-	-	-	Inflorescence |, simple, andromonoecious, with bisexual flowers few and near base; 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	(8-)13-30 cm long	-	-	-	-	-	-	peduncle 	-	-	-	-	glabrous to sparsely pubescent	-	glabrous	-	3-5.5 cm long	-	-	pubescent	-	(5-)10-27 cm long	-	Leaves |, |, moderately spaced to distant, originating at moderately to widely acute angles, curved distally, prominent, |, usually biglandular. 	acute,curved,wide	-	-	-	glandular	-	-	rounded to shortly acuminate	acuminate,rounded,short	areolation randomly reticulate, imperfect or incomplete; 	imperfect,incomplete	reticulate	glabrous above, glabrous to appressed-pubescent below	glabrous	-	usually cordate to subcordate (rarely rounded, subtruncate or cuneate	cordate,cuneate,rounded,truncate	-	-	-	(8-)12-30(-38) x (5-)9-15(-22) cm	domatia bowl-shaped, always present; 	-	petiole 	-	-	-	pubescent	-	-	-	0.5-2.5 cm long	obovate to broadly so or rarely elliptic-obovate	elliptic,obovate	chartaceous	chartaceous	-	venation eucamptodromous-brochidodromous,       	-	-	intersecondary veins present; 	-	-	-	6-12 pairs	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ornamental tree introduced into America certainly by the early 1800s, sometimes thoroughly naturalised on marginal open ground, especially close to the sea where it may form a zone behind the mangroves, it tolerates salinity, 	-	-	-	-	mostly at low elevation, but up to at least 1470 m	-	
Terminalia catappa 	Flowers |, very 	-	-	-	-	-	-	1.5-2 mm long	villous	villous	-	sparsely appressed-pubescent to tomentose with rufous hairs	hairs,tomentose	rufous	2-3 mm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	villous in basal half	villous	5-6 mm long	-	glabrous to sparsely pubescent	glabrous	1.5-2 mm long	-	-	campanulate	campanulate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Tree 	-	-	-	-	-	-	-	-	3-60 m	-	-	-	-	-	Inflorescence |, simple, all flowers bisexual; 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	7-14 cm long	-	-	-	-	-	-	peduncle 	-	-	-	-	glabrous to sparsely pubescent	-	glabrous	-	1.5-3 cm long	-	-	glabrous to sparsely pubescent	glabrous	5.5-11 cm long	-	Leaves |, |, distant, originating at moderately to widely acute angles, curved, prominent, |, usually biglandular. 	acute,curved,wide	-	-	-	glandular	-	-	acuminate	acuminate	areolation large, well-developed to imperfect, slightly prominent; 	imperfect,large,slightly prominent	-	pubescent when young then glabrous or nearly so when mature above, densely pubescent when young then subglabrous to sparsely pubescent when mature below	densely,glabrous	mat	narrowly cuneate	cuneate,narrow	-	-	-	9-22 x 4-10 cm	domatia absent; 	higher order veins usually distinct; 	petiole 	-	-	-	pubescent when young, becoming glabrous or ± so	-	glabrous	-	1.5-4.5 cm long	obovate or obovate-oblong to oblanceolate	oblanceolate,oblong,obovate	chartaceous to subcoriaceous	chartaceous,subcoriaceous	-	venation eucamptodromous or eucamptodromous-brochidodromous,       	-	-	intersecondary veins present; 	midvein moderate, prominent, 	-	-	5-8(-10) pairs	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	mainly a tree of riverine or inundated often primary forest on alluvial or sandy soils, 	forest	-	-	-	up to 250 m	-	
Terminalia dichotoma 	Flowers 	-	-	-	-	-	-	0.7-1 mm long	sparsely pilose	pilose	-	pubescent to densely so	densely	-	1.5-2.2 mm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	pilose basally or almost to apex	pilose	3-4 mm long	-	pubescent to sparsely so	-	0.8-1.5 mm long	-	-	deeply cupuliform to deeply campanulate	campanulate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Deciduous tree 	-	-	-	-	-	-	-	-	6-40 m	-	-	-	-	-	Inflorescence |, simple, all flowers bisexual; 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.5-5.5 cm long	-	-	-	-	-	-	peduncle 	-	-	-	-	pubescent	-	-	-	0.5-2.8 cm long	-	-	densely pubescent at flowering	densely	0.8-3.5 cm long	-	Leaves |, |, moderately spaced to distant, diverging at widely acute angles, curved, prominent, |, biglandular. 	acute,curved,wide	-	-	-	glandular	-	-	-	-	areolation large, imperfect, scarcely prominent; 	imperfect,large	-	sericeous when young, glabrous or nearly so except sparsely pubescent on main veins below at maturity	glabrous,sericeous	mat	cuneate or attenuate-cuneate	attenuate,cuneate	-	-	-	4-11 x 2-4(-5.5) cm	domatia absent; 	higher order veins not distinct; 	petiole 	-	-	-	usually glabrous	-	glabrous	-	1.2-3.5 cm long	elliptic-oblong to obovate or narrowly so	elliptic,narrow,oblong,obovate	chartaceous	chartaceous	-	venation brochidodromous,       	-	-	intersecondary veins often present, 	midvein moderate, prominent, 	-	-	(5-)7-12 pairs	tertiary veins randomly reticulate or sometimes weakly percurrent; 	-	reticulate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	tropical moist forest, never far inland, on clay soils, at 	forest	-	-	-	200-600 m	-	
Terminalia guyanensis 	Flowers 	-	-	-	-	-	-	0.6-1 mm long	villous	villous	-	-	-	-	1-2 mm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	villous except glabrous near apex	glabrous,villous	2.8-4 mm long	-	pubescent to tomentose	tomentose	1.5-2 mm	-	-	cupuliform to campanulate	campanulate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Briefly deciduous tree 	-	-	-	-	-	-	-	-	5-20 m	-	-	-	-	-	Inflorescence |, simple, all flowers bisexual; 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	7.5-12 cm long	-	-	-	-	-	-	peduncle 	-	-	-	-	pubescent	-	-	-	1.5-2 cm long	-	-	densely pubescent	densely	6-10 cm long	-	Leaves |, |, moderately spaced, originating at moderately acute angles, slightly curved distally, scarcely prominent, |, eglandular. 	acute,curved	-	-	-	glandular	-	-	subacute to shortly acuminate,base cuneate to attenuate	acuminate,attenuate,cuneate,short,subacute	areolation close, usually well developed, not to slightly prominent; 	slightly prominent,well developed	-	-	-	-	-	-	-	-	-	4.5-14 x 2-7.5 cm	domatia absent; 	higher order veins usually well-developed; 	petiole 	-	-	-	glabrous to pubescent	-	glabrous	-	0.7-2 cm long	oblong- or elliptic-obovate or narrowly so	elliptic,narrow,oblong,obovate	thickly chartaceous to coriaceous	chartaceous,coriaceous,thick	-	venation brochidodromous or eucamptodromous-brochidodromous,       	-	-	intersecondary veins rarely present, 	midvein moderate, prominent, 	-	-	5-9 pairs	tertiary veins usually randomly reticulate, sometimes weakly percurrent; 	-	reticulate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	inundated 	-	-	-	-	lowland	lowland	
Terminalia lucida 	Flowers 	-	-	-	-	-	-	0.8-1.5 mm long	pubescent	-	-	pubescent to densely so	densely	-	1.5-2.5 mm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	densely villous for at least basal half, sometimes almost so to apex	densely,villous	2-4 mm long	-	pubescent	-	1-2 mm long	-	-	campanulate	campanulate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Tree |, probably briefly deciduous, 	-	-	-	-	-	-	-	-	up to 50 m	-	-	-	-	-	Inflorescence |, simple, with flowers small, numerous, crowded and all bisexual; 	small	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	9-17 cm long	-	-	-	-	-	-	peduncle 	-	-	-	-	densely pubescent	-	densely	-	1-3 cm long	-	-	densely pubescent	densely	8-14 cm long	-	Leaves |, |, distant, originating at widely acute angles, curved, prominent, inter-secondary veins usually present, |, eglandular or occasionally biglandular. 	acute,curved,wide	-	-	-	glandular	-	-	acute to shortly acuminate	acuminate,acute,short	areolation well developed to imperfect, prominent or not.; 	imperfect,well developed	-	sparsely pubescent above and densely so below when young, glabrous or sparsely pubescent only on main veins at maturity	densely,glabrous	mat	cuneate (usually narrowly so)	cuneate,narrow	-	-	-	6-20(-25) x 4-7(-10) cm	domatia absent; 	higher order veins distinct or not; 	petiole 	-	-	-	glabrous to pubescent	-	glabrous	-	0.2-2(-5) cm long	oblong- or elliptic-obovate or -oblanceolate	elliptic,oblanceolate,oblong,obovate	chartaceous	chartaceous	-	venation brochidodromous to eucamptodromous-brochididromous,       	-	-	-	midvein stout to moderate, prominent, 	-	-	5-7 pairs	tertiary veins randomly reticulate or sometimes weakly percurrent; 	-	reticulate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	tall dense humid primary forest, both inundated and on terra firme, on clays, limestones and alluvium, on low hills, slopes and ridges and in flood-plains, also in secondary forest, commonly 	forest	-	dense	-	up to 500 m	-	
Terminalia oblonga 	Flowers 	-	-	-	-	-	-	0.8-1.8 mm long	villous to densely so	densely,villous	-	glabrous to densely appressed-pubescent	densely,glabrous	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	glabrous or very sparsely pubescent near base	glabrous	3.5-9.5 mm long	-	glabrous to appressed-pubescent outside, always densely pubescent inside	densely,glabrous	1.5-3 mm	-	-	campanulate to cupuliform	campanulate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Shrub or tree 	-	-	-	-	-	-	-	-	0.5-30 m	-	-	-	-	-	Inflorescence |, simple, andromonoecious, sometimes bisexual and sometimes male flowers predominating, the males dispersed among the bisexuals; 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	7-15(-18) cm long	-	-	-	-	-	-	peduncle 	-	-	-	-	glabrous to pubescent	-	glabrous	-	4-7.5 cm long	-	-	glabrous to pubescent	glabrous	3-10(-12) cm long	-	Leaves strongly |, |, moderately spaced to distant, arising at widely acute to almost right angles, slightly curved to recurved, often forked and joining a well-marked intramarginal vein, scarcely or not prominent, |, eglandular or biglandular at junction with leaf. 	acute,curved,wide	-	-	-	glandular	recurved	curved	rounded or retuse or sometimes obtuse	obtuse,retuse,rounded	areolation imperfect or incomplete, not prominent; 	imperfect,incomplete	-	glabrous except sometimes sparsely pubescent on midvein below	glabrous	-	-	-	-	-	-	to 4-22 x 2-11.5 cm	domatia absent; 	higher order veins indistinct; 	petiole 	-	-	-	glabrous to sparsely pubescent	-	glabrous	-	0.3-1.5 cm long	obovate or sometimes oblong-obovate or narrowly so	narrow,oblong,obovate	coriaceous	coriaceous	-	venation brochidodromous,       	-	-	intersecondary veins often present, often almost as evident as secondaries; 	midvein stout, flattened and scarcely prominent, 	flattened	-	6-12 pairs	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	wide range of habitats in a small area, seasonally dry to wet riverine forest, rocky upland scrub, dwarf (4-6 m) forest, cerrado, savanna, at 	riverine forest	small,wide	-	-	300-1000 m	-	
Terminalia quintalata 	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ovary superior, free, 	-	superior	-	-	-	-	-	styles 	-	-	-	-	-	-	-	-	-	-	-	anthers 	-	-	-	-	-	-	5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Trees, shrubs, lianas. 	shrub	-	-	-	-	-	-	-	-	-	-	-	-	-	Inflorescences |, corymbose-cymose or subcapitate, or flowers fasciculate. 	subcapitate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	axillary or more frequently attached to petiole or rarely to midrib	axillary	-	-	-	-	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
DICHAPETALACEAE  	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
Stephanopodium  	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ovary 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	anthers 	-	-	filaments usually free, rarely connate at base only, 	-	connate	-	5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Fruits dry indehiscent drupes, |, usually with 	-	-	-	-	-	-	-	-	-	-	-	pubescent	-	-	-	-	-	-	-	-	-	Small trees, shrubs or lianas. 	shrub	-	-	-	-	-	-	-	-	-	-	-	-	-	Inflorescences |, branched cymose or corymbose panicles with long peduncles. 	branched	-	-	-	panicles	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	axillary or adnate to petiole	axillary	-	-	-	-	Leaves petiolate. 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
DICHAPETALUM  	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ovary lanate on exterior, 	-	-	lanate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	lanate at base, glabrous at apex	glabrous,lanate	-	-	-	-	-	-	-	-	-	-	-	-	Fruit |, 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ellipsoid	ellipsoid	-	-	     	-	-	-	-	-	-	-	-	-	-	tomentellous to glabrous	-	-	glabrous,tomentellous	Inflorescence a 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	peduncle 	-	-	-	-	-	-	-	-	1-3.5 cm long	sometimes terminal	terminal	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Petiole |, acuminate at apex, subcordate to subcuneate and slightly unequal at base	acuminate,subcordate,subcuneate	-	-	-	-	ovate-elliptic to oblong, 	elliptic,oblong,ovate	shortly tomentellous at least when young	short	tomentellous	4-12 mm long	Stipules persistent, |, 	-	primary and secondary forests, and river margins, 	forest	-	-	-	up to 1300 m	-	
Dichapetalum pedunculatum 	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ovary lanate on exterior,       	-	-	lanate	-	-	-	-	style lanate at base, 	-	-	lanate	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Fruit |, |, hard, bony, 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	     	-	-	-	-	-	-	-	-	-	-	tomentose to tomentellous, becoming glabrous with age	-	-	glabrous,tomentose	Inflorescence a |, 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.5-8 cm long	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	terminal, axillary or petiolar corymbose panicle	axillary,terminal	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Petiole |, most frequently acute but varying from rounded to acuminate at apex, subcuneate, rounded or subcordate at base, plane not bullate, or weakly bullate only above	acuminate,acute,rounded,subcordate,subcuneate	bullate	-	-	-	oblong to ovate-elliptic, 	elliptic,oblong,ovate	densely tomentose	-	densely,tomentose	2-35 mm long	Stipules |, subpersistent or caducous, |, 	-	primary and secondary forests on non-flooded ground, savannas, and stream margins, 	forest	-	-	-	up to 500 m	-	
Dichapetalum rugosum 	Flowers hermaphrodite, |, persistent, |, alternating and equalling or shorter than petals, |, |, hirsute	short	-	-	hirsute	-	-	-	-	-	ca. 2.5 mm long	-	-	-	-	ovary 	-	-	-	hirsute on exterior, 	-	-	hirsute	styles united, 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Fruit not seen.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Shrub 	-	-	-	-	-	-	-	-	1.5 m tall	-	sparsely puberulous	-	-	puberulous	Inflorescence a 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	to 2 cm long	-	-	-	-	-	-	peduncle 	-	-	-	-	-	-	-	-	ca. 1 cm long in young inflorescences	terminal	terminal	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Petiole |, terete, |, prominulous on both surfaces. 	terete	-	-	-	7-11 x 2.8-4 cm	narrowly oblong to oblong-lanceolate	lanceolate,narrow,oblong	sparsely pubescent	-	-	3-7 mm long	Stipules small, |, 	small	forested ridge at 	forest	-	-	-	325 m	-	
Dichapetalum schulzii 	     	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ovary free, 	-	-	-	-	-	-	-	style single, 	-	-	-	single	-	-	-	-	-	-	-	anthers introrse; 	-	-	filaments adnate to inside of corolla tube or to base of corolla in species without a distinct tube, 	-	-	-	5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Fruits 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Trees or shrubs. 	shrub	-	-	-	-	-	-	-	-	-	-	-	-	-	Inflorescences of densely crowded glomerules adnate to petioles or midrib, sessile or subsessile. 	sessile	-	-	densely	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
